  0.14620378E+01 -0.15735584E+02
  0.14790383E+01 -0.15621780E+02
  0.14960387E+01 -0.15508336E+02
  0.15130392E+01 -0.15395493E+02
  0.15300396E+01 -0.15283541E+02
  0.15470400E+01 -0.15172818E+02
  0.15640405E+01 -0.15063725E+02
  0.15810409E+01 -0.14956737E+02
  0.15980414E+01 -0.14852413E+02
  0.16150418E+01 -0.14751410E+02
  0.16320422E+01 -0.14654493E+02
  0.16490427E+01 -0.14562534E+02
  0.16660431E+01 -0.14476506E+02
  0.16830436E+01 -0.14397447E+02
  0.17000440E+01 -0.14326408E+02
  0.17170444E+01 -0.14392409E+02
  0.17340449E+01 -0.14457145E+02
  0.17510453E+01 -0.14520580E+02
  0.17680458E+01 -0.14582713E+02
  0.17850462E+01 -0.14643542E+02
  0.18020466E+01 -0.14703064E+02
  0.18190471E+01 -0.14761277E+02
  0.18360475E+01 -0.14818179E+02
  0.18530480E+01 -0.14873767E+02
  0.18700484E+01 -0.14928038E+02
  0.18870488E+01 -0.14980990E+02
  0.19040493E+01 -0.15032620E+02
  0.19210497E+01 -0.15082926E+02
  0.19380502E+01 -0.15131905E+02
  0.19550506E+01 -0.15179554E+02
  0.19720510E+01 -0.15225873E+02
  0.19890515E+01 -0.15270858E+02
  0.20060519E+01 -0.15314509E+02
  0.20230524E+01 -0.15356824E+02
  0.20400528E+01 -0.15397803E+02
  0.20570532E+01 -0.15437444E+02
  0.20740537E+01 -0.15475748E+02
  0.20910541E+01 -0.15512713E+02
  0.21080546E+01 -0.15548341E+02
  0.21250550E+01 -0.15582629E+02
  0.21420554E+01 -0.15615579E+02
  0.21590559E+01 -0.15647191E+02
  0.21760563E+01 -0.15677462E+02
  0.21930568E+01 -0.15706394E+02
  0.22100572E+01 -0.15733986E+02
  0.22270576E+01 -0.15760237E+02
  0.22440581E+01 -0.15785147E+02
  0.22610585E+01 -0.15808714E+02
  0.22780590E+01 -0.15830938E+02
  0.22950594E+01 -0.15851818E+02
  0.23120598E+01 -0.15871353E+02
  0.23290603E+01 -0.15889543E+02
  0.23460607E+01 -0.15906387E+02
  0.23630612E+01 -0.15921883E+02
  0.23800616E+01 -0.15936032E+02
  0.23970620E+01 -0.15948834E+02
  0.24140625E+01 -0.15960287E+02
  0.24310629E+01 -0.15970393E+02
  0.24480633E+01 -0.15979151E+02
  0.24650638E+01 -0.15986561E+02
  0.24820642E+01 -0.15992624E+02
  0.24990647E+01 -0.15997339E+02
  0.25160651E+01 -0.16000706E+02
  0.25330655E+01 -0.16002727E+02
  0.25500660E+01 -0.16003400E+02
  0.25669889E+01 -0.16018253E+02
  0.25839119E+01 -0.16060308E+02
  0.26008348E+01 -0.16123733E+02
  0.26177578E+01 -0.16202309E+02
  0.26346807E+01 -0.16291058E+02
  0.26516036E+01 -0.16386469E+02
  0.26685266E+01 -0.16486177E+02
  0.26854495E+01 -0.16588601E+02
  0.27023725E+01 -0.16692669E+02
  0.27192954E+01 -0.16797642E+02
  0.27362184E+01 -0.16902997E+02
  0.27531413E+01 -0.17008355E+02
  0.27700642E+01 -0.17113436E+02
  0.27869872E+01 -0.17218028E+02
  0.28039101E+01 -0.17321969E+02
  0.28208331E+01 -0.17425130E+02
  0.28377560E+01 -0.17527410E+02
  0.28546789E+01 -0.17628725E+02
  0.28716019E+01 -0.17729010E+02
  0.28885248E+01 -0.17828208E+02
  0.29054478E+01 -0.17926273E+02
  0.29223707E+01 -0.18023164E+02
  0.29392937E+01 -0.18118850E+02
  0.29562166E+01 -0.18213300E+02
  0.29731395E+01 -0.18306489E+02
  0.29900625E+01 -0.18398397E+02
  0.30069854E+01 -0.18489004E+02
  0.30239084E+01 -0.18578293E+02
  0.30408313E+01 -0.18666248E+02
  0.30577542E+01 -0.18752857E+02
  0.30746772E+01 -0.18838106E+02
  0.30916001E+01 -0.18921984E+02
  0.31085231E+01 -0.19004480E+02
  0.31254460E+01 -0.19085584E+02
  0.31423690E+01 -0.19165287E+02
  0.31592919E+01 -0.19243580E+02
  0.31762148E+01 -0.19320453E+02
  0.31931378E+01 -0.19395900E+02
  0.32100607E+01 -0.19469911E+02
  0.32269837E+01 -0.19542480E+02
  0.32439066E+01 -0.19613598E+02
  0.32608295E+01 -0.19683260E+02
  0.32777525E+01 -0.19751458E+02
  0.32946754E+01 -0.19818187E+02
  0.33115984E+01 -0.19883440E+02
  0.33285213E+01 -0.19947213E+02
  0.33454443E+01 -0.20009499E+02
  0.33623672E+01 -0.20070294E+02
  0.33792901E+01 -0.20129595E+02
  0.33962131E+01 -0.20187396E+02
  0.34131360E+01 -0.20243693E+02
  0.34300590E+01 -0.20298485E+02
  0.34469819E+01 -0.20351766E+02
  0.34639049E+01 -0.20403535E+02
  0.34808278E+01 -0.20453789E+02
  0.34977507E+01 -0.20502524E+02
  0.35146737E+01 -0.20549739E+02
  0.35315966E+01 -0.20595431E+02
  0.35485196E+01 -0.20639597E+02
  0.35654425E+01 -0.20682237E+02
  0.35823654E+01 -0.20723346E+02
  0.35992884E+01 -0.20762924E+02
  0.36162113E+01 -0.20800968E+02
  0.36331343E+01 -0.20837475E+02
  0.36500572E+01 -0.20872444E+02
  0.36669802E+01 -0.20905873E+02
  0.36839031E+01 -0.20937760E+02
  0.37008260E+01 -0.20968102E+02
  0.37177490E+01 -0.20996899E+02
  0.37346719E+01 -0.21024147E+02
  0.37515949E+01 -0.21049846E+02
  0.37685178E+01 -0.21073993E+02
  0.37854407E+01 -0.21096588E+02
  0.38023637E+01 -0.21117629E+02
  0.38192866E+01 -0.21137115E+02
  0.38362096E+01 -0.21155044E+02
  0.38531325E+01 -0.21171417E+02
  0.38700555E+01 -0.21186232E+02
  0.38869784E+01 -0.21199489E+02
  0.39039013E+01 -0.21211187E+02
  0.39208243E+01 -0.21221326E+02
  0.39377472E+01 -0.21229906E+02
  0.39546702E+01 -0.21236926E+02
  0.39715931E+01 -0.21242386E+02
  0.39885160E+01 -0.21246286E+02
  0.40054390E+01 -0.21248626E+02
  0.40223619E+01 -0.21249406E+02
  
  0.00000000E+00 -0.93516846E+01
  0.17000440E-01 -0.93507415E+01
  0.34000880E-01 -0.93479124E+01
  0.51001320E-01 -0.93431972E+01
  0.68001760E-01 -0.93365963E+01
  0.85002200E-01 -0.93281098E+01
  0.10200264E+00 -0.93177381E+01
  0.11900308E+00 -0.93054821E+01
  0.13600352E+00 -0.92913424E+01
  0.15300396E+00 -0.92753205E+01
  0.17000440E+00 -0.92574179E+01
  0.18700484E+00 -0.92376365E+01
  0.20400528E+00 -0.92159787E+01
  0.22100572E+00 -0.91924475E+01
  0.23800616E+00 -0.91670459E+01
  0.25500660E+00 -0.91397777E+01
  0.27200704E+00 -0.91106468E+01
  0.28900748E+00 -0.90796576E+01
  0.30600792E+00 -0.90468146E+01
  0.32300836E+00 -0.90121226E+01
  0.34000880E+00 -0.89755866E+01
  0.35700924E+00 -0.89372116E+01
  0.37400968E+00 -0.88970030E+01
  0.39101012E+00 -0.88549660E+01
  0.40801056E+00 -0.88111059E+01
  0.42501100E+00 -0.87654284E+01
  0.44201144E+00 -0.87179391E+01
  0.45901188E+00 -0.86686441E+01
  0.47601232E+00 -0.86175495E+01
  0.49301276E+00 -0.85646621E+01
  0.51001320E+00 -0.85099890E+01
  0.52701364E+00 -0.84535380E+01
  0.54401408E+00 -0.83953175E+01
  0.56101452E+00 -0.83353367E+01
  0.57801496E+00 -0.82736056E+01
  0.59501540E+00 -0.82101349E+01
  0.61201584E+00 -0.81449363E+01
  0.62901628E+00 -0.80780221E+01
  0.64601672E+00 -0.80285763E+01
  0.66301716E+00 -0.81525281E+01
  0.68001760E+00 -0.82765473E+01
  0.69701804E+00 -0.84005530E+01
  0.71401848E+00 -0.85244695E+01
  0.73101892E+00 -0.86482259E+01
  0.74801936E+00 -0.87717562E+01
  0.76501980E+00 -0.88949989E+01
  0.78202024E+00 -0.90178969E+01
  0.79902068E+00 -0.91403970E+01
  0.81602112E+00 -0.92624496E+01
  0.83302156E+00 -0.93840087E+01
  0.85002200E+00 -0.95050312E+01
  0.86702244E+00 -0.96254764E+01
  0.88402288E+00 -0.97453063E+01
  0.90102332E+00 -0.98644845E+01
  0.91802376E+00 -0.99829766E+01
  0.93502420E+00 -0.10100749E+02
  0.95202464E+00 -0.10217771E+02
  0.96902508E+00 -0.10334011E+02
  0.98602552E+00 -0.10449439E+02
  0.10030260E+01 -0.10564027E+02
  0.10200264E+01 -0.10677747E+02
  0.10370268E+01 -0.10790572E+02
  0.10540273E+01 -0.10902477E+02
  0.10710277E+01 -0.11013436E+02
  0.10880282E+01 -0.11123427E+02
  0.11050286E+01 -0.11232428E+02
  0.11220290E+01 -0.11340418E+02
  0.11390295E+01 -0.11447377E+02
  0.11560299E+01 -0.11553289E+02
  0.11730304E+01 -0.11658137E+02
  0.11900308E+01 -0.11761906E+02
  0.12070312E+01 -0.11864582E+02
  0.12240317E+01 -0.11966153E+02
  0.12410321E+01 -0.12066608E+02
  0.12580326E+01 -0.12165936E+02
  0.12750330E+01 -0.12264128E+02
  0.12920334E+01 -0.12361175E+02
  0.13090339E+01 -0.12457067E+02
  0.13260343E+01 -0.12551797E+02
  0.13430348E+01 -0.12645357E+02
  0.13600352E+01 -0.12737739E+02
  0.13770356E+01 -0.12828933E+02
  0.13940361E+01 -0.12918933E+02
  0.14110365E+01 -0.13007730E+02
  0.14280370E+01 -0.13095316E+02
  0.14450374E+01 -0.13181683E+02
  0.14620378E+01 -0.13266822E+02
  0.14790383E+01 -0.13350726E+02
  0.14960387E+01 -0.13433387E+02
  0.15130392E+01 -0.13514799E+02
  0.15300396E+01 -0.13594953E+02
  0.15470400E+01 -0.13673844E+02
  0.15640405E+01 -0.13751467E+02
  0.15810409E+01 -0.13827816E+02
  0.15980414E+01 -0.13902886E+02
  0.16150418E+01 -0.13976674E+02
  0.16320422E+01 -0.14049176E+02
  0.16490427E+01 -0.14120389E+02
  0.16660431E+01 -0.14190311E+02
  0.16830436E+01 -0.14258940E+02
  0.17000440E+01 -0.14326274E+02
  0.17170444E+01 -0.14264276E+02
  0.17340449E+01 -0.14212025E+02
  0.17510453E+01 -0.14170047E+02
  0.17680458E+01 -0.14138454E+02
  0.17850462E+01 -0.14116960E+02
  0.18020466E+01 -0.14104921E+02
  0.18190471E+01 -0.14101430E+02
  0.18360475E+01 -0.14105431E+02
  0.18530480E+01 -0.14115828E+02
  0.18700484E+01 -0.14131561E+02
  0.18870488E+01 -0.14151659E+02
  0.19040493E+01 -0.14175264E+02
  0.19210497E+01 -0.14201633E+02
  0.19380502E+01 -0.14230135E+02
  0.19550506E+01 -0.14260239E+02
  0.19720510E+01 -0.14291497E+02
  0.19890515E+01 -0.14323538E+02
  0.20060519E+01 -0.14356050E+02
  0.20230524E+01 -0.14388770E+02
  0.20400528E+01 -0.14421480E+02
  0.20570532E+01 -0.14453994E+02
  0.20740537E+01 -0.14486154E+02
  0.20910541E+01 -0.14517827E+02
  0.21080546E+01 -0.14548900E+02
  0.21250550E+01 -0.14579273E+02
  0.21420554E+01 -0.14608863E+02
  0.21590559E+01 -0.14637597E+02
  0.21760563E+01 -0.14665411E+02
  0.21930568E+01 -0.14692249E+02
  0.22100572E+01 -0.14718064E+02
  0.22270576E+01 -0.14742813E+02
  0.22440581E+01 -0.14766458E+02
  0.22610585E+01 -0.14788967E+02
  0.22780590E+01 -0.14810311E+02
  0.22950594E+01 -0.14830464E+02
  0.23120598E+01 -0.14849403E+02
  0.23290603E+01 -0.14867109E+02
  0.23460607E+01 -0.14883564E+02
  0.23630612E+01 -0.14898753E+02
  0.23800616E+01 -0.14912661E+02
  0.23970620E+01 -0.14925277E+02
  0.24140625E+01 -0.14936591E+02
  0.24310629E+01 -0.14946594E+02
  0.24480633E+01 -0.14955277E+02
  0.24650638E+01 -0.14962635E+02
  0.24820642E+01 -0.14968663E+02
  0.24990647E+01 -0.14973355E+02
  0.25160651E+01 -0.14976709E+02
  0.25330655E+01 -0.14978722E+02
  0.25500660E+01 -0.14979393E+02
  0.25669889E+01 -0.14963381E+02
  0.25839119E+01 -0.14917846E+02
  0.26008348E+01 -0.14848621E+02
  0.26177578E+01 -0.14761929E+02
  0.26346807E+01 -0.14662750E+02
  0.26516036E+01 -0.14554599E+02
  0.26685266E+01 -0.14439845E+02
  0.26854495E+01 -0.14320074E+02
  0.27023725E+01 -0.14196365E+02
  0.27192954E+01 -0.14069466E+02
  0.27362184E+01 -0.13939909E+02
  0.27531413E+01 -0.13808082E+02
  0.27700642E+01 -0.13674279E+02
  0.27869872E+01 -0.13538724E+02
  0.28039101E+01 -0.13401594E+02
  0.28208331E+01 -0.13263035E+02
  0.28377560E+01 -0.13123166E+02
  0.28546789E+01 -0.12982088E+02
  0.28716019E+01 -0.12839889E+02
  0.28885248E+01 -0.12696647E+02
  0.29054478E+01 -0.12552432E+02
  0.29223707E+01 -0.12407308E+02
  0.29392937E+01 -0.12261334E+02
  0.29562166E+01 -0.12114566E+02
  0.29731395E+01 -0.11967058E+02
  0.29900625E+01 -0.11818861E+02
  0.30069854E+01 -0.11670025E+02
  0.30239084E+01 -0.11520600E+02
  0.30408313E+01 -0.11370634E+02
  0.30577542E+01 -0.11220177E+02
  0.30746772E+01 -0.11069279E+02
  0.30916001E+01 -0.10917991E+02
  0.31085231E+01 -0.10766365E+02
  0.31254460E+01 -0.10614455E+02
  0.31423690E+01 -0.10462317E+02
  0.31592919E+01 -0.10310009E+02
  0.31762148E+01 -0.10157591E+02
  0.31931378E+01 -0.10005128E+02
  0.32100607E+01 -0.98526851E+01
  0.32269837E+01 -0.97003325E+01
  0.32439066E+01 -0.95481425E+01
  0.32608295E+01 -0.93961913E+01
  0.32777525E+01 -0.92445580E+01
  0.32946754E+01 -0.90933256E+01
  0.33115984E+01 -0.89425803E+01
  0.33285213E+01 -0.87924119E+01
  0.33454443E+01 -0.86429136E+01
  0.33623672E+01 -0.84941825E+01
  0.33792901E+01 -0.83463189E+01
  0.33962131E+01 -0.81994273E+01
  0.34131360E+01 -0.81567196E+01
  0.34300590E+01 -0.82211924E+01
  0.34469819E+01 -0.82839613E+01
  0.34639049E+01 -0.83450154E+01
  0.34808278E+01 -0.84043450E+01
  0.34977507E+01 -0.84619413E+01
  0.35146737E+01 -0.85177958E+01
  0.35315966E+01 -0.85719008E+01
  0.35485196E+01 -0.86242487E+01
  0.35654425E+01 -0.86748322E+01
  0.35823654E+01 -0.87236441E+01
  0.35992884E+01 -0.87706773E+01
  0.36162113E+01 -0.88159247E+01
  0.36331343E+01 -0.88593793E+01
  0.36500572E+01 -0.89010341E+01
  0.36669802E+01 -0.89408821E+01
  0.36839031E+01 -0.89789168E+01
  0.37008260E+01 -0.90151315E+01
  0.37177490E+01 -0.90495200E+01
  0.37346719E+01 -0.90820765E+01
  0.37515949E+01 -0.91127954E+01
  0.37685178E+01 -0.91416716E+01
  0.37854407E+01 -0.91687006E+01
  0.38023637E+01 -0.91938784E+01
  0.38192866E+01 -0.92172013E+01
  0.38362096E+01 -0.92386662E+01
  0.38531325E+01 -0.92582707E+01
  0.38700555E+01 -0.92760125E+01
  0.38869784E+01 -0.92918900E+01
  0.39039013E+01 -0.93059017E+01
  0.39208243E+01 -0.93180467E+01
  0.39377472E+01 -0.93283241E+01
  0.39546702E+01 -0.93367335E+01
  0.39715931E+01 -0.93432745E+01
  0.39885160E+01 -0.93479467E+01
  0.40054390E+01 -0.93507501E+01
  0.40223619E+01 -0.93516846E+01
  
  0.00000000E+00 -0.47896913E+01
  0.17000440E-01 -0.47929663E+01
  0.34000880E-01 -0.48027864E+01
  0.51001320E-01 -0.48191029E+01
  0.68001760E-01 -0.48418408E+01
  0.85002200E-01 -0.48708971E+01
  0.10200264E+00 -0.49061424E+01
  0.11900308E+00 -0.49474224E+01
  0.13600352E+00 -0.49945611E+01
  0.15300396E+00 -0.50473627E+01
  0.17000440E+00 -0.51056149E+01
  0.18700484E+00 -0.51690916E+01
  0.20400528E+00 -0.52375561E+01
  0.22100572E+00 -0.53107637E+01
  0.23800616E+00 -0.53884649E+01
  0.25500660E+00 -0.54704076E+01
  0.27200704E+00 -0.55563402E+01
  0.28900748E+00 -0.56460131E+01
  0.30600792E+00 -0.57391809E+01
  0.32300836E+00 -0.58356042E+01
  0.34000880E+00 -0.59350504E+01
  0.35700924E+00 -0.60372952E+01
  0.37400968E+00 -0.61421227E+01
  0.39101012E+00 -0.62493263E+01
  0.40801056E+00 -0.63587089E+01
  0.42501100E+00 -0.64700822E+01
  0.44201144E+00 -0.65832676E+01
  0.45901188E+00 -0.66980948E+01
  0.47601232E+00 -0.68144024E+01
  0.49301276E+00 -0.69320367E+01
  0.51001320E+00 -0.70508518E+01
  0.52701364E+00 -0.71707089E+01
  0.54401408E+00 -0.72914761E+01
  0.56101452E+00 -0.74130277E+01
  0.57801496E+00 -0.75352443E+01
  0.59501540E+00 -0.76580125E+01
  0.61201584E+00 -0.77812245E+01
  0.62901628E+00 -0.79047780E+01
  0.64601672E+00 -0.80094055E+01
  0.66301716E+00 -0.79391003E+01
  0.68001760E+00 -0.78671212E+01
  0.69701804E+00 -0.77934831E+01
  0.71401848E+00 -0.77182015E+01
  0.73101892E+00 -0.76412924E+01
  0.74801936E+00 -0.75627720E+01
  0.76501980E+00 -0.76458435E+01
  0.78202024E+00 -0.77488706E+01
  0.79902068E+00 -0.78523860E+01
  0.81602112E+00 -0.79563213E+01
  0.83302156E+00 -0.80606096E+01
  0.85002200E+00 -0.81651854E+01
  0.86702244E+00 -0.82699843E+01
  0.88402288E+00 -0.83749435E+01
  0.90102332E+00 -0.84800016E+01
  0.91802376E+00 -0.85850983E+01
  0.93502420E+00 -0.86901746E+01
  0.95202464E+00 -0.87951730E+01
  0.96902508E+00 -0.89000369E+01
  0.98602552E+00 -0.90047110E+01
  0.10030260E+01 -0.91091410E+01
  0.10200264E+01 -0.92132738E+01
  0.10370268E+01 -0.93170570E+01
  0.10540273E+01 -0.94204392E+01
  0.10710277E+01 -0.95233694E+01
  0.10880282E+01 -0.96257977E+01
  0.11050286E+01 -0.97276740E+01
  0.11220290E+01 -0.98289490E+01
  0.11390295E+01 -0.99295730E+01
  0.11560299E+01 -0.10029497E+02
  0.11730304E+01 -0.10128670E+02
  0.11900308E+01 -0.10227042E+02
  0.12070312E+01 -0.10324562E+02
  0.12240317E+01 -0.10421177E+02
  0.12410321E+01 -0.10516834E+02
  0.12580326E+01 -0.10611476E+02
  0.12750330E+01 -0.10705046E+02
  0.12920334E+01 -0.10797482E+02
  0.13090339E+01 -0.10888721E+02
  0.13260343E+01 -0.10978695E+02
  0.13430348E+01 -0.11067331E+02
  0.13600352E+01 -0.11154550E+02
  0.13770356E+01 -0.11240267E+02
  0.13940361E+01 -0.11324386E+02
  0.14110365E+01 -0.11406805E+02
  0.14280370E+01 -0.11487404E+02
  0.14450374E+01 -0.11566053E+02
  0.14620378E+01 -0.11642599E+02
  0.14790383E+01 -0.11716871E+02
  0.14960387E+01 -0.11788666E+02
  0.15130392E+01 -0.11857751E+02
  0.15300396E+01 -0.11923848E+02
  0.15470400E+01 -0.11986634E+02
  0.15640405E+01 -0.12045723E+02
  0.15810409E+01 -0.12100659E+02
  0.15980414E+01 -0.12150900E+02
  0.16150418E+01 -0.12195810E+02
  0.16320422E+01 -0.12234648E+02
  0.16490427E+01 -0.12266567E+02
  0.16660431E+01 -0.12290620E+02
  0.16830436E+01 -0.12305798E+02
  0.17000440E+01 -0.12311081E+02
  0.17170444E+01 -0.12305513E+02
  0.17340449E+01 -0.12288360E+02
  0.17510453E+01 -0.12259173E+02
  0.17680458E+01 -0.12217880E+02
  0.17850462E+01 -0.12164817E+02
  0.18020466E+01 -0.12100681E+02
  0.18190471E+01 -0.12026435E+02
  0.18360475E+01 -0.11943197E+02
  0.18530480E+01 -0.11852131E+02
  0.18700484E+01 -0.11754370E+02
  0.18870488E+01 -0.11650962E+02
  0.19040493E+01 -0.11542851E+02
  0.19210497E+01 -0.11430868E+02
  0.19380502E+01 -0.11315742E+02
  0.19550506E+01 -0.11198106E+02
  0.19720510E+01 -0.11078515E+02
  0.19890515E+01 -0.10957456E+02
  0.20060519E+01 -0.10835364E+02
  0.20230524E+01 -0.10712628E+02
  0.20400528E+01 -0.10589604E+02
  0.20570532E+01 -0.10466619E+02
  0.20740537E+01 -0.10343982E+02
  0.20910541E+01 -0.10221984E+02
  0.21080546E+01 -0.10100908E+02
  0.21250550E+01 -0.99810266E+01
  0.21420554E+01 -0.98626105E+01
  0.21590559E+01 -0.97459276E+01
  0.21760563E+01 -0.96312462E+01
  0.21930568E+01 -0.95188364E+01
  0.22100572E+01 -0.94089712E+01
  0.22270576E+01 -0.93019272E+01
  0.22440581E+01 -0.91979849E+01
  0.22610585E+01 -0.90974284E+01
  0.22780590E+01 -0.90005451E+01
  0.22950594E+01 -0.89076246E+01
  0.23120598E+01 -0.88189575E+01
  0.23290603E+01 -0.87348336E+01
  0.23460607E+01 -0.86555399E+01
  0.23630612E+01 -0.85813584E+01
  0.23800616E+01 -0.85125632E+01
  0.23970620E+01 -0.84494181E+01
  0.24140625E+01 -0.83921735E+01
  0.24310629E+01 -0.83410634E+01
  0.24480633E+01 -0.82963027E+01
  0.24650638E+01 -0.82580841E+01
  0.24820642E+01 -0.82265759E+01
  0.24990647E+01 -0.82019190E+01
  0.25160651E+01 -0.81842255E+01
  0.25330655E+01 -0.81735766E+01
  0.25500660E+01 -0.81700215E+01
  0.25669889E+01 -0.81692445E+01
  0.25839119E+01 -0.81669138E+01
  0.26008348E+01 -0.81630302E+01
  0.26177578E+01 -0.81575947E+01
  0.26346807E+01 -0.81506090E+01
  0.26516036E+01 -0.81420754E+01
  0.26685266E+01 -0.81319967E+01
  0.26854495E+01 -0.81203763E+01
  0.27023725E+01 -0.81072181E+01
  0.27192954E+01 -0.80925271E+01
  0.27362184E+01 -0.80763086E+01
  0.27531413E+01 -0.80585691E+01
  0.27700642E+01 -0.80393155E+01
  0.27869872E+01 -0.80185559E+01
  0.28039101E+01 -0.79962991E+01
  0.28208331E+01 -0.79725547E+01
  0.28377560E+01 -0.79473333E+01
  0.28546789E+01 -0.79206463E+01
  0.28716019E+01 -0.78925061E+01
  0.28885248E+01 -0.78629258E+01
  0.29054478E+01 -0.78319192E+01
  0.29223707E+01 -0.77995014E+01
  0.29392937E+01 -0.77656878E+01
  0.29562166E+01 -0.77304950E+01
  0.29731395E+01 -0.76939402E+01
  0.29900625E+01 -0.76560417E+01
  0.30069854E+01 -0.76168184E+01
  0.30239084E+01 -0.75762906E+01
  0.30408313E+01 -0.75344791E+01
  0.30577542E+01 -0.74914061E+01
  0.30746772E+01 -0.74470951E+01
  0.30916001E+01 -0.74015707E+01
  0.31085231E+01 -0.73548589E+01
  0.31254460E+01 -0.73069875E+01
  0.31423690E+01 -0.72579857E+01
  0.31592919E+01 -0.72078847E+01
  0.31762148E+01 -0.71567176E+01
  0.31931378E+01 -0.71712901E+01
  0.32100607E+01 -0.72561851E+01
  0.32269837E+01 -0.73396745E+01
  0.32439066E+01 -0.74217229E+01
  0.32608295E+01 -0.75022975E+01
  0.32777525E+01 -0.75813672E+01
  0.32946754E+01 -0.76589031E+01
  0.33115984E+01 -0.77348784E+01
  0.33285213E+01 -0.78092685E+01
  0.33454443E+01 -0.78820508E+01
  0.33623672E+01 -0.79532046E+01
  0.33792901E+01 -0.80227116E+01
  0.33962131E+01 -0.80905549E+01
  0.34131360E+01 -0.80536157E+01
  0.34300590E+01 -0.79089962E+01
  0.34469819E+01 -0.77656848E+01
  0.34639049E+01 -0.76238021E+01
  0.34808278E+01 -0.74834729E+01
  0.34977507E+01 -0.73448269E+01
  0.35146737E+01 -0.72079986E+01
  0.35315966E+01 -0.70731279E+01
  0.35485196E+01 -0.69403597E+01
  0.35654425E+01 -0.68098449E+01
  0.35823654E+01 -0.66817399E+01
  0.35992884E+01 -0.65562066E+01
  0.36162113E+01 -0.64334131E+01
  0.36331343E+01 -0.63135330E+01
  0.36500572E+01 -0.61967453E+01
  0.36669802E+01 -0.60832341E+01
  0.36839031E+01 -0.59731883E+01
  0.37008260E+01 -0.58668009E+01
  0.37177490E+01 -0.57642681E+01
  0.37346719E+01 -0.56657886E+01
  0.37515949E+01 -0.55715625E+01
  0.37685178E+01 -0.54817901E+01
