# energy grid [eV]  eels components [arbitrary units]
#
    2.224448898    0.041668655    0.041668654    0.003845792
    2.244488978    0.043705360    0.043705360    0.003936452
    2.264529058    0.045600737    0.045600737    0.004031017
    2.284569138    0.046864177    0.046864178    0.004129802
    2.304609218    0.046393191    0.046393191    0.004233156
    2.324649299    0.043681060    0.043681061    0.004341470
    2.344689379    0.039969016    0.039969017    0.004455183
    2.364729459    0.036898871    0.036898871    0.004574788
    2.384769539    0.035247548    0.035247548    0.004700843
    2.404809619    0.034966061    0.034966061    0.004833977
    2.424849699    0.035395008    0.035395008    0.004974912
    2.444889780    0.035514102    0.035514102    0.005124468
    2.464929860    0.034799477    0.034799477    0.005283593
    2.484969940    0.033794119    0.033794118    0.005453379
    2.505010020    0.033351618    0.033351618    0.005635098
    2.525050100    0.033882897    0.033882897    0.005830234
    2.545090180    0.035274749    0.035274748    0.006040538
    2.565130261    0.037025584    0.037025584    0.006268083
    2.585170341    0.038603149    0.038603148    0.006515348
    2.605210421    0.039754230    0.039754230    0.006785317
    2.625250501    0.040388717    0.040388717    0.007081621
    2.645290581    0.040746323    0.040746323    0.007408718
    2.665330661    0.041462999    0.041462999    0.007772141
    2.685370741    0.043025118    0.043025118    0.008178845
    2.705410822    0.045540957    0.045540957    0.008637677
    2.725450902    0.048965292    0.048965292    0.009160061
    2.745490982    0.053248194    0.053248194    0.009760967
    2.765531062    0.058339033    0.058339034    0.010460344
    2.785571142    0.064058087    0.064058087    0.011285225
    2.805611222    0.070045314    0.070045314    0.012272885
    2.825651303    0.076015474    0.076015474    0.013475507
    2.845691383    0.082057984    0.082057984    0.014966886
    2.865731463    0.088718872    0.088718873    0.016851051
    2.885771543    0.096683324    0.096683325    0.019269606
    2.905811623    0.106204565    0.106204566    0.022393812
    2.925851703    0.116965235    0.116965236    0.026359282
    2.945891784    0.128052575    0.128052575    0.031068889
    2.965931864    0.138192876    0.138192877    0.035914391
    2.985971944    0.147217146    0.147217147    0.039967601
    3.006012024    0.156177458    0.156177459    0.042965257
    3.026052104    0.165382425    0.165382426    0.045628202
    3.046092184    0.173306386    0.173306387    0.048917865
    3.066132265    0.177784660    0.177784660    0.053513676
    3.086172345    0.177038816    0.177038817    0.059324298
    3.106212425    0.170594565    0.170594565    0.065311029
    3.126252505    0.161327093    0.161327093    0.069943840
    3.146292585    0.153266674    0.153266674    0.072067182
    3.166332665    0.148642094    0.148642094    0.071771374
    3.186372745    0.148152773    0.148152773    0.070117879
    3.206412826    0.151732514    0.151732514    0.068066774
    3.226452906    0.158926433    0.158926433    0.066582683
    3.246492986    0.169133185    0.169133185    0.066702377
    3.266533066    0.181932216    0.181932217    0.068667601
    3.286573146    0.197064928    0.197064929    0.072068820
    3.306613226    0.213599700    0.213599701    0.076742113
    3.326653307    0.229397067    0.229397069    0.082390210
    3.346693387    0.242803671    0.242803672    0.087622336
    3.366733467    0.254001448    0.254001449    0.090748663
    3.386773547    0.263861753    0.263861753    0.091133833
    3.406813627    0.272692703    0.272692702    0.089367667
    3.426853707    0.280304289    0.280304288    0.087345110
    3.446893788    0.286054958    0.286054955    0.086903299
    3.466933868    0.288614352    0.288614348    0.088232034
    3.486973948    0.286380330    0.286380324    0.090308441
    3.507014028    0.279639406    0.279639400    0.091930314
    3.527054108    0.272135834    0.272135828    0.092164826
    3.547094188    0.267494819    0.267494812    0.090746093
    3.567134269    0.265283555    0.265283548    0.088354805
    3.587174349    0.262270682    0.262270674    0.086679513
    3.607214429    0.256638031    0.256638024    0.087342668
    3.627254509    0.249292911    0.249292904    0.090458733
    3.647294589    0.242670977    0.242670972    0.094721490
    3.667334669    0.240252887    0.240252883    0.098766042
    3.687374749    0.244938328    0.244938325    0.102453417
    3.707414830    0.255845133    0.255845130    0.106588265
    3.727454910    0.267097703    0.267097701    0.111015462
    3.747494990    0.272897181    0.272897179    0.114213440
    3.767535070    0.274703666    0.274703664    0.115105191
    3.787575150    0.279144192    0.279144189    0.114091968
    3.807615230    0.290225240    0.290225237    0.112793937
    3.827655311    0.305788806    0.305788803    0.112709349
    3.847695391    0.318860710    0.318860707    0.114013823
    3.867735471    0.323211323    0.323211321    0.116084130
    3.887775551    0.319466730    0.319466728    0.118341590
    3.907815631    0.311708932    0.311708930    0.120516953
    3.927855711    0.301675072    0.301675069    0.122298824
    3.947895792    0.291318983    0.291318979    0.123480368
    3.967935872    0.285281554    0.285281551    0.124379291
