20 -23.58222934
22 -23.74580589
24 -23.82861718
26 -23.86924978
30 -23.89902227
35 -23.90806267
40 -23.90913362
45 -23.90919045
50 -23.90939204
55 -23.90966384
60 -23.90991307
65 -23.91008716
70 -23.91018738
75 -23.91023390
80 -23.91024577
